user_id,application_id,target,prob_good
U01863,APP01863,1,0.904
U01864,APP01864,1,0.936
U01865,APP01865,1,0.95
U01866,APP01866,1,0.908
U01867,APP01867,1,0.934
U01868,APP01868,1,0.65
U01869,APP01869,1,0.879
U01870,APP01870,1,0.9
U01871,APP01871,1,0.943
U01872,APP01872,1,0.95
U01873,APP01873,1,0.8
U01874,APP01874,1,0.946
U01875,APP01875,1,0.923
U01876,APP01876,1,0.94
U01877,APP01877,1,0.914
U01878,APP01878,1,0.937
U01879,APP01879,1,0.875
U01880,APP01880,1,0.754
U01881,APP01881,1,0.95
U01882,APP01882,1,0.8
U01883,APP01883,1,0.8
U01884,APP01884,1,0.852
U01885,APP01885,1,0.941
U01886,APP01886,1,0.939
U01887,APP01887,1,0.944
U01888,APP01888,1,0.9
U01889,APP01889,1,0.872
U01890,APP01890,1,0.914
U01891,APP01891,1,0.95
U01892,APP01892,1,0.892
U01893,APP01893,0,0.8
U01894,APP01894,1,0.916
U01895,APP01895,1,0.8
U01896,APP01896,1,0.914
U01897,APP01897,1,0.92
U01898,APP01898,1,0.918
U01899,APP01899,1,0.94
U01900,APP01900,1,0.898
U01901,APP01901,1,0.917
U01902,APP01902,1,0.95
U01903,APP01903,1,0.912
U01904,APP01904,1,0.908
U01905,APP01905,1,0.92
U01906,APP01906,1,0.845
U01907,APP01907,1,0.923
U01908,APP01908,1,0.922
U01909,APP01909,1,0.868
U01910,APP01910,1,0.888
U01911,APP01911,1,0.8
U01912,APP01912,1,0.936
U01913,APP01913,0,0.906
U01914,APP01914,0,0.864
U01915,APP01915,1,0.904
U01916,APP01916,0,0.918
U01917,APP01917,1,0.95
U01918,APP01918,1,0.932
U01919,APP01919,1,0.936
U01920,APP01920,1,0.65
U01921,APP01921,1,0.95
U01922,APP01922,1,0.905
U01923,APP01923,1,0.95
U01924,APP01924,1,0.918
U01925,APP01925,1,0.8
U01926,APP01926,1,0.891
U01927,APP01927,1,0.93
U01928,APP01928,1,0.917
U01929,APP01929,1,0.95
U01930,APP01930,1,0.886
U01931,APP01931,0,0.8
U01932,APP01932,1,0.884
U01933,APP01933,1,0.93
U01934,APP01934,1,0.919
U01935,APP01935,1,0.948
U01936,APP01936,1,0.903
U01937,APP01937,1,0.9
U01938,APP01938,1,0.95
U01939,APP01939,1,0.912
U01940,APP01940,1,0.904
U01941,APP01941,1,0.943
U01942,APP01942,1,0.919
U01943,APP01943,1,0.8
U01944,APP01944,1,0.8
U01945,APP01945,1,0.8
U01946,APP01946,1,0.892
U01947,APP01947,1,0.902
U01948,APP01948,1,0.928
U01949,APP01949,0,0.944
U01950,APP01950,1,0.926
U01951,APP01951,1,0.776
U01952,APP01952,1,0.896
U01953,APP01953,1,0.94
U01954,APP01954,1,0.947
U01955,APP01955,1,0.95
U01956,APP01956,1,0.903
U01957,APP01957,1,0.65
U01958,APP01958,1,0.895
U01959,APP01959,1,0.95
U01960,APP01960,1,0.913
U01961,APP01961,1,0.95
U01962,APP01962,1,0.935
U01963,APP01963,1,0.912
U01964,APP01964,1,0.924
U01965,APP01965,0,0.849
U01966,APP01966,1,0.8
U01967,APP01967,1,0.897
U01968,APP01968,1,0.95
U01969,APP01969,1,0.912
U01970,APP01970,1,0.94
U01971,APP01971,1,0.8
U01972,APP01972,1,0.887
U01973,APP01973,1,0.914
U01974,APP01974,1,0.919
U01975,APP01975,1,0.93
U01976,APP01976,1,0.9
U01977,APP01977,0,0.768
U01978,APP01978,1,0.927
U01979,APP01979,1,0.909
U01980,APP01980,1,0.943
U01981,APP01981,1,0.95
U01982,APP01982,1,0.878
U01983,APP01983,1,0.936
U01984,APP01984,1,0.95
U01985,APP01985,1,0.8
U01986,APP01986,1,0.895
U01987,APP01987,0,0.699
U01988,APP01988,1,0.943
U01989,APP01989,1,0.948
U01990,APP01990,1,0.8
U01991,APP01991,1,0.8
U01992,APP01992,1,0.926
U01993,APP01993,1,0.8
U01994,APP01994,1,0.929
U01995,APP01995,1,0.95
U01996,APP01996,1,0.917
U01997,APP01997,1,0.914
U01998,APP01998,1,0.917
U01999,APP01999,1,0.8
U02000,APP02000,1,0.879
U02001,APP02001,1,0.912
U02002,APP02002,1,0.95
U02003,APP02003,1,0.95
U02004,APP02004,1,0.916
U02005,APP02005,1,0.931
U02006,APP02006,1,0.915
U02007,APP02007,0,0.897
U02008,APP02008,1,0.946
U02009,APP02009,1,0.932
U02010,APP02010,1,0.86
U02011,APP02011,1,0.916
U02012,APP02012,0,0.8
U02013,APP02013,1,0.921
U02014,APP02014,1,0.896
U02015,APP02015,1,0.8
U02016,APP02016,0,0.8
U02017,APP02017,1,0.92
U02018,APP02018,1,0.939
U02019,APP02019,1,0.926
U02020,APP02020,1,0.904
U02021,APP02021,1,0.774
U02022,APP02022,1,0.897
U02023,APP02023,1,0.874
U02024,APP02024,1,0.939
U02025,APP02025,0,0.856
U02026,APP02026,1,0.876
U02027,APP02027,1,0.945
U02028,APP02028,1,0.8
U02029,APP02029,1,0.922
U02030,APP02030,1,0.802
U02031,APP02031,1,0.924
U02032,APP02032,1,0.868
U02033,APP02033,1,0.936
U02034,APP02034,1,0.896
U02035,APP02035,1,0.65
U02036,APP02036,1,0.727
U02037,APP02037,1,0.932
U02038,APP02038,0,0.884
U02039,APP02039,1,0.923
U02040,APP02040,1,0.916
U02041,APP02041,1,0.945
U02042,APP02042,1,0.95
U02043,APP02043,1,0.8
U02044,APP02044,1,0.8
U02045,APP02045,1,0.895
U02046,APP02046,1,0.913
U02047,APP02047,1,0.8
U02048,APP02048,1,0.94
U02049,APP02049,1,0.916
U02050,APP02050,1,0.897
U02051,APP02051,1,0.921
U02052,APP02052,1,0.94
U02053,APP02053,1,0.924
U02054,APP02054,1,0.939
U02055,APP02055,1,0.945
U02056,APP02056,1,0.884
U02057,APP02057,1,0.95
U02058,APP02058,1,0.908
U02059,APP02059,1,0.921
U02060,APP02060,1,0.932
U02061,APP02061,1,0.8
U02062,APP02062,1,0.8
U02063,APP02063,1,0.934
U02064,APP02064,0,0.95
U02065,APP02065,1,0.95
U02066,APP02066,1,0.95
U02067,APP02067,1,0.923
U02068,APP02068,1,0.95
U02069,APP02069,1,0.879
U02070,APP02070,1,0.95
U02071,APP02071,1,0.95
U02072,APP02072,1,0.917
U02073,APP02073,1,0.93
U02074,APP02074,1,0.934
U02075,APP02075,1,0.95
U02076,APP02076,1,0.936
U02077,APP02077,1,0.911
U02078,APP02078,1,0.946
U02079,APP02079,0,0.8
U02080,APP02080,1,0.908
U02081,APP02081,1,0.933
U02082,APP02082,0,0.8
U02083,APP02083,1,0.9
U02084,APP02084,1,0.918
U02085,APP02085,1,0.887
U02086,APP02086,1,0.947
U02087,APP02087,1,0.931
U02088,APP02088,1,0.8
U02089,APP02089,1,0.9
U02090,APP02090,1,0.904
U02091,APP02091,1,0.872
U02092,APP02092,1,0.8
U02093,APP02093,1,0.929
U02094,APP02094,1,0.65
U02095,APP02095,1,0.95
U02096,APP02096,1,0.95
U02097,APP02097,1,0.94
U02098,APP02098,1,0.8
U02099,APP02099,0,0.95
U02100,APP02100,1,0.8
U02101,APP02101,1,0.8
U02102,APP02102,1,0.897
U02103,APP02103,0,0.8
U02104,APP02104,1,0.888
U02105,APP02105,1,0.932
U02106,APP02106,1,0.8
U02107,APP02107,1,0.9
U02108,APP02108,1,0.8
U02109,APP02109,1,0.799
U02110,APP02110,1,0.895
U02111,APP02111,1,0.936
U02112,APP02112,1,0.8
U02113,APP02113,1,0.922
U02114,APP02114,1,0.927
U02115,APP02115,1,0.898
U02116,APP02116,1,0.8
U02117,APP02117,1,0.88
U02118,APP02118,1,0.906
U02119,APP02119,1,0.931
U02120,APP02120,0,0.8
U02121,APP02121,1,0.95
U02122,APP02122,1,0.937
U02123,APP02123,1,0.8
U02124,APP02124,1,0.944
U02125,APP02125,1,0.934
U02126,APP02126,1,0.95
U02127,APP02127,1,0.889
U02128,APP02128,1,0.944
U02129,APP02129,1,0.9
U02130,APP02130,1,0.95
U02131,APP02131,1,0.802
U02132,APP02132,1,0.95
U02133,APP02133,1,0.844
U02134,APP02134,1,0.922
U02135,APP02135,1,0.93
U02136,APP02136,1,0.8
U02137,APP02137,1,0.95
U02138,APP02138,1,0.868
U02139,APP02139,1,0.8
U02140,APP02140,1,0.947
U02141,APP02141,1,0.928
U02142,APP02142,1,0.934
U02143,APP02143,1,0.866
U02144,APP02144,1,0.917
U02145,APP02145,1,0.844
U02146,APP02146,1,0.907
U02147,APP02147,0,0.926
U02148,APP02148,1,0.932
U02149,APP02149,1,0.925
U02150,APP02150,1,0.93
U02151,APP02151,1,0.941
U02152,APP02152,1,0.882
U02153,APP02153,1,0.95
U02154,APP02154,1,0.933
U02155,APP02155,0,0.888
U02156,APP02156,1,0.93
U02157,APP02157,1,0.95
U02158,APP02158,1,0.947
U02159,APP02159,1,0.785
U02160,APP02160,1,0.882
U02161,APP02161,1,0.8
U02162,APP02162,1,0.8
U02163,APP02163,1,0.92
U02164,APP02164,1,0.944
U02165,APP02165,1,0.739
U02166,APP02166,1,0.903
U02167,APP02167,1,0.932
U02168,APP02168,1,0.922
U02169,APP02169,1,0.95
U02170,APP02170,1,0.942
U02171,APP02171,1,0.95
U02172,APP02172,1,0.928
U02173,APP02173,0,0.8
U02174,APP02174,1,0.896
U02175,APP02175,1,0.8
U02176,APP02176,1,0.943
U02177,APP02177,1,0.95
U02178,APP02178,1,0.95
U02179,APP02179,0,0.8
U02180,APP02180,1,0.887
U02181,APP02181,1,0.902
U02182,APP02182,1,0.95
U02183,APP02183,1,0.95
U02184,APP02184,1,0.918
U02185,APP02185,1,0.92
U02186,APP02186,1,0.946
U02187,APP02187,1,0.8
U02188,APP02188,1,0.8
U02189,APP02189,1,0.8
U02190,APP02190,1,0.8
U02191,APP02191,1,0.916
U02192,APP02192,1,0.936
U02193,APP02193,1,0.8
U02194,APP02194,1,0.8
U02195,APP02195,1,0.93
U02196,APP02196,1,0.911
U02197,APP02197,1,0.931
U02198,APP02198,1,0.926
U02199,APP02199,0,0.915
U02200,APP02200,1,0.94
U02201,APP02201,1,0.95
U02202,APP02202,1,0.926
U02203,APP02203,1,0.923
U02204,APP02204,1,0.9
U02205,APP02205,1,0.95
U02206,APP02206,1,0.8
U02207,APP02207,1,0.8
U02208,APP02208,1,0.917
U02209,APP02209,1,0.95
U02210,APP02210,1,0.897
U02211,APP02211,1,0.932
U02212,APP02212,1,0.798
U02213,APP02213,1,0.884
U02214,APP02214,1,0.864
U02215,APP02215,1,0.95
U02216,APP02216,0,0.799
U02217,APP02217,1,0.944
U02218,APP02218,1,0.934
U02219,APP02219,1,0.856
U02220,APP02220,1,0.936
U02221,APP02221,1,0.884
U02222,APP02222,1,0.95
U02223,APP02223,1,0.937
U02224,APP02224,1,0.782
U02225,APP02225,1,0.92
U02226,APP02226,1,0.888
U02227,APP02227,1,0.8
U02228,APP02228,1,0.903
U02229,APP02229,0,0.92
U02230,APP02230,1,0.937
U02231,APP02231,1,0.906
U02232,APP02232,1,0.914
U02233,APP02233,1,0.915
U02234,APP02234,1,0.877
U02235,APP02235,1,0.918
U02236,APP02236,1,0.936
U02237,APP02237,1,0.917
U02238,APP02238,1,0.8
U02239,APP02239,1,0.92
U02240,APP02240,1,0.908
U02241,APP02241,1,0.8
U02242,APP02242,1,0.8
U02243,APP02243,1,0.931
U02244,APP02244,1,0.88
U02245,APP02245,1,0.87
U02246,APP02246,1,0.95
U02247,APP02247,1,0.937
U02248,APP02248,1,0.922
U02249,APP02249,1,0.898
U02250,APP02250,1,0.946
U02251,APP02251,1,0.906
U02252,APP02252,1,0.8
U02253,APP02253,1,0.923
U02254,APP02254,1,0.941
U02255,APP02255,1,0.8
U02256,APP02256,1,0.95
U02257,APP02257,1,0.934
U02258,APP02258,1,0.915
U02259,APP02259,1,0.899
U02260,APP02260,1,0.8
U02261,APP02261,1,0.914
U02262,APP02262,1,0.875
U02263,APP02263,1,0.8
U02264,APP02264,1,0.8
U02265,APP02265,1,0.95
U02266,APP02266,1,0.784
U02267,APP02267,1,0.944
U02268,APP02268,1,0.938
U02269,APP02269,1,0.8
U02270,APP02270,1,0.937
U02271,APP02271,1,0.912
U02272,APP02272,1,0.915
U02273,APP02273,1,0.925
U02274,APP02274,1,0.8
U02275,APP02275,1,0.749
U02276,APP02276,0,0.94
U02277,APP02277,1,0.946
U02278,APP02278,1,0.868
U02279,APP02279,1,0.933
U02280,APP02280,1,0.941
U02281,APP02281,1,0.924
U02282,APP02282,1,0.919
U02283,APP02283,1,0.912
U02284,APP02284,1,0.932
U02285,APP02285,1,0.942
U02286,APP02286,1,0.902
U02287,APP02287,1,0.922
U02288,APP02288,1,0.926
U02289,APP02289,1,0.935
U02290,APP02290,0,0.8
U02291,APP02291,1,0.942
U02292,APP02292,1,0.836
U02293,APP02293,1,0.913
U02294,APP02294,1,0.769
U02295,APP02295,1,0.8
U02296,APP02296,1,0.911
U02297,APP02297,1,0.931
U02298,APP02298,1,0.942
U02299,APP02299,1,0.901
U02300,APP02300,1,0.936
U02301,APP02301,1,0.94
U02302,APP02302,1,0.852
U02303,APP02303,1,0.938
U02304,APP02304,1,0.8
U02305,APP02305,1,0.941
U02306,APP02306,1,0.848
U02307,APP02307,1,0.868
U02308,APP02308,1,0.95
U02309,APP02309,1,0.927
U02310,APP02310,1,0.938
U02311,APP02311,1,0.8
U02312,APP02312,1,0.95
U02313,APP02313,0,0.8
U02314,APP02314,1,0.8
U02315,APP02315,1,0.86
U02316,APP02316,1,0.928
U02317,APP02317,1,0.882
U02318,APP02318,1,0.948
U02319,APP02319,1,0.8
U02320,APP02320,0,0.77
U02321,APP02321,1,0.925
U02322,APP02322,1,0.872
U02323,APP02323,1,0.886
U02324,APP02324,0,0.95
U02325,APP02325,1,0.65
U02326,APP02326,1,0.802
U02327,APP02327,1,0.946
U02328,APP02328,1,0.933
U02329,APP02329,1,0.8
U02330,APP02330,1,0.912
U02331,APP02331,1,0.917
U02332,APP02332,1,0.949
U02333,APP02333,0,0.892
U02334,APP02334,1,0.925
U02335,APP02335,1,0.922
U02336,APP02336,1,0.65
U02337,APP02337,1,0.819
U02338,APP02338,1,0.95
U02339,APP02339,1,0.761
U02340,APP02340,1,0.891
U02341,APP02341,1,0.95
U02342,APP02342,1,0.929
U02343,APP02343,1,0.852
U02344,APP02344,1,0.95
U02345,APP02345,1,0.95
U02346,APP02346,1,0.934
U02347,APP02347,1,0.8
U02348,APP02348,1,0.8
U02349,APP02349,1,0.91
U02350,APP02350,1,0.832
U02351,APP02351,1,0.92
U02352,APP02352,1,0.8
U02353,APP02353,1,0.95
U02354,APP02354,0,0.8
U02355,APP02355,1,0.915
U02356,APP02356,1,0.907
U02357,APP02357,1,0.735
U02358,APP02358,1,0.948
U02359,APP02359,1,0.8
U02360,APP02360,1,0.884
U02361,APP02361,1,0.8
U02362,APP02362,1,0.95
U02363,APP02363,1,0.8
U02364,APP02364,1,0.935
U02365,APP02365,1,0.95
U02366,APP02366,1,0.88
U02367,APP02367,1,0.948
U02368,APP02368,1,0.803
U02369,APP02369,1,0.95
U02370,APP02370,1,0.88
U02371,APP02371,1,0.8
U02372,APP02372,1,0.8
U02373,APP02373,1,0.89
U02374,APP02374,1,0.901
U02375,APP02375,1,0.943
U02376,APP02376,0,0.894
U02377,APP02377,1,0.904
U02378,APP02378,1,0.91
U02379,APP02379,1,0.905
U02380,APP02380,1,0.911
U02381,APP02381,1,0.8
U02382,APP02382,0,0.936
U02383,APP02383,1,0.924
U02384,APP02384,1,0.8
U02385,APP02385,1,0.926
U02386,APP02386,1,0.928
U02387,APP02387,1,0.8
U02388,APP02388,0,0.903
U02389,APP02389,1,0.908
U02390,APP02390,1,0.896
U02391,APP02391,0,0.8
U02392,APP02392,1,0.95
U02393,APP02393,1,0.787
U02394,APP02394,1,0.938
U02395,APP02395,1,0.95
U02396,APP02396,1,0.946
U02397,APP02397,0,0.782
U02398,APP02398,1,0.85
U02399,APP02399,1,0.92
U02400,APP02400,1,0.92
U02401,APP02401,1,0.844
U02402,APP02402,1,0.95
U02403,APP02403,1,0.944
U02404,APP02404,1,0.938
U02405,APP02405,1,0.8
U02406,APP02406,1,0.89
U02407,APP02407,1,0.912
U02408,APP02408,1,0.836
U02409,APP02409,1,0.893
U02410,APP02410,0,0.898
U02411,APP02411,1,0.919
U02412,APP02412,1,0.932
U02413,APP02413,1,0.95
U02414,APP02414,1,0.8
U02415,APP02415,1,0.8
U02416,APP02416,1,0.95
U02417,APP02417,1,0.802
U02418,APP02418,1,0.89
U02419,APP02419,1,0.95
U02420,APP02420,1,0.95
U02421,APP02421,1,0.804
U02422,APP02422,1,0.941
U02423,APP02423,1,0.901
U02424,APP02424,1,0.8
U02425,APP02425,1,0.868
U02426,APP02426,1,0.937
U02427,APP02427,1,0.8
U02428,APP02428,1,0.86
U02429,APP02429,1,0.912
U02430,APP02430,1,0.8
U02431,APP02431,1,0.892
U02432,APP02432,1,0.95
U02433,APP02433,1,0.65
U02434,APP02434,1,0.8
U02435,APP02435,1,0.912
U02436,APP02436,1,0.8
U02437,APP02437,1,0.899
U02438,APP02438,1,0.883
U02439,APP02439,1,0.916
U02440,APP02440,1,0.944
U02441,APP02441,1,0.914
U02442,APP02442,1,0.941
U02443,APP02443,1,0.928
U02444,APP02444,1,0.911
U02445,APP02445,1,0.902
U02446,APP02446,1,0.911
U02447,APP02447,1,0.92
U02448,APP02448,1,0.921
U02449,APP02449,1,0.91
U02450,APP02450,1,0.936
U02451,APP02451,1,0.941
U02452,APP02452,1,0.95
U02453,APP02453,1,0.93
U02454,APP02454,0,0.908
U02455,APP02455,1,0.892
U02456,APP02456,1,0.949
U02457,APP02457,1,0.944
U02458,APP02458,0,0.864
U02459,APP02459,1,0.928
U02460,APP02460,1,0.936
U02461,APP02461,1,0.95
U02462,APP02462,1,0.889
U02463,APP02463,1,0.91
U02464,APP02464,1,0.909
U02465,APP02465,1,0.8
U02466,APP02466,1,0.88
U02467,APP02467,1,0.908
U02468,APP02468,0,0.8
U02469,APP02469,1,0.95
U02470,APP02470,1,0.92
U02471,APP02471,1,0.777
U02472,APP02472,1,0.905
U02473,APP02473,0,0.8
U02474,APP02474,1,0.898
U02475,APP02475,1,0.8
U02476,APP02476,1,0.909
U02477,APP02477,1,0.895
U02478,APP02478,1,0.936
U02479,APP02479,1,0.767
U02480,APP02480,1,0.885
U02481,APP02481,1,0.8
U02482,APP02482,1,0.95
U02483,APP02483,1,0.806
U02484,APP02484,1,0.95
U02485,APP02485,1,0.8
U02486,APP02486,1,0.935
U02487,APP02487,1,0.905
U02488,APP02488,1,0.9
U02489,APP02489,1,0.8
U02490,APP02490,1,0.897
U02491,APP02491,1,0.801
U02492,APP02492,1,0.824
U02493,APP02493,1,0.95
U02494,APP02494,1,0.873
U02495,APP02495,1,0.935
U02496,APP02496,0,0.906
U02497,APP02497,1,0.8
U02498,APP02498,1,0.95
U02499,APP02499,1,0.948
U02500,APP02500,1,0.92
U02501,APP02501,1,0.95
U02502,APP02502,1,0.95
U02503,APP02503,1,0.882
U02504,APP02504,1,0.95
U02505,APP02505,1,0.946
U02506,APP02506,1,0.917
U02507,APP02507,1,0.942
U02508,APP02508,1,0.936
U02509,APP02509,1,0.784
U02510,APP02510,1,0.8
U02511,APP02511,1,0.918
U02512,APP02512,0,0.913
U02513,APP02513,1,0.914
U02514,APP02514,1,0.87
U02515,APP02515,1,0.928
U02516,APP02516,1,0.92
U02517,APP02517,1,0.82
U02518,APP02518,1,0.899
U02519,APP02519,0,0.923
U02520,APP02520,1,0.914
U02521,APP02521,1,0.946
U02522,APP02522,1,0.74
U02523,APP02523,1,0.903
U02524,APP02524,1,0.906
U02525,APP02525,1,0.942
U02526,APP02526,1,0.8
U02527,APP02527,1,0.95
U02528,APP02528,1,0.95
U02529,APP02529,1,0.931
U02530,APP02530,1,0.914
U02531,APP02531,1,0.95
U02532,APP02532,1,0.95
U02533,APP02533,1,0.95
U02534,APP02534,1,0.928
U02535,APP02535,1,0.938
U02536,APP02536,0,0.8
U02537,APP02537,1,0.884
U02538,APP02538,1,0.95
U02539,APP02539,0,0.907
U02540,APP02540,0,0.948
U02541,APP02541,1,0.909
U02542,APP02542,1,0.95
U02543,APP02543,1,0.8
U02544,APP02544,1,0.94
U02545,APP02545,1,0.948
U02546,APP02546,0,0.95
U02547,APP02547,0,0.95
U02548,APP02548,1,0.926
U02549,APP02549,1,0.901
U02550,APP02550,1,0.95
U02551,APP02551,1,0.907
U02552,APP02552,1,0.942
U02553,APP02553,1,0.886
U02554,APP02554,1,0.934
U02555,APP02555,1,0.916
U02556,APP02556,0,0.8
U02557,APP02557,1,0.916
U02558,APP02558,1,0.878
U02559,APP02559,1,0.932
U02560,APP02560,1,0.89
U02561,APP02561,1,0.95
U02562,APP02562,0,0.937
U02563,APP02563,1,0.873
U02564,APP02564,0,0.95
U02565,APP02565,1,0.94
U02566,APP02566,1,0.95
U02567,APP02567,1,0.908
U02568,APP02568,1,0.95
U02569,APP02569,1,0.928
U02570,APP02570,0,0.95
U02571,APP02571,1,0.864
U02572,APP02572,1,0.917
U02573,APP02573,1,0.8
U02574,APP02574,0,0.8
U02575,APP02575,1,0.912
U02576,APP02576,1,0.824
U02577,APP02577,1,0.8
U02578,APP02578,1,0.944
U02579,APP02579,1,0.897
U02580,APP02580,0,0.8
U02581,APP02581,1,0.95
U02582,APP02582,1,0.904
U02583,APP02583,1,0.942
U02584,APP02584,1,0.828
U02585,APP02585,1,0.912
U02586,APP02586,1,0.923
U02587,APP02587,1,0.923
U02588,APP02588,1,0.903
U02589,APP02589,0,0.769
U02590,APP02590,1,0.869
U02591,APP02591,1,0.915
U02592,APP02592,1,0.95
U02593,APP02593,1,0.908
U02594,APP02594,1,0.8
U02595,APP02595,1,0.925
U02596,APP02596,1,0.908
U02597,APP02597,0,0.934
U02598,APP02598,1,0.901
U02599,APP02599,0,0.933
U02600,APP02600,1,0.943
U02601,APP02601,1,0.856
U02602,APP02602,1,0.8
U02603,APP02603,1,0.8
U02604,APP02604,1,0.95
U02605,APP02605,0,0.9
U02606,APP02606,1,0.904
U02607,APP02607,1,0.81
U02608,APP02608,1,0.844
U02609,APP02609,1,0.904
U02610,APP02610,1,0.8
U02611,APP02611,1,0.906
U02612,APP02612,1,0.909
U02613,APP02613,1,0.65
U02614,APP02614,1,0.913
U02615,APP02615,1,0.8
U02616,APP02616,1,0.8
U02617,APP02617,1,0.95
U02618,APP02618,1,0.944
U02619,APP02619,1,0.898
U02620,APP02620,1,0.918
U02621,APP02621,1,0.872
U02622,APP02622,0,0.8
U02623,APP02623,1,0.916
U02624,APP02624,1,0.908
U02625,APP02625,1,0.911
U02626,APP02626,1,0.8
U02627,APP02627,0,0.928
U02628,APP02628,0,0.831
U02629,APP02629,1,0.94
U02630,APP02630,0,0.784
U02631,APP02631,1,0.912
U02632,APP02632,1,0.8
U02633,APP02633,1,0.95
U02634,APP02634,1,0.939
U02635,APP02635,1,0.853
U02636,APP02636,1,0.915
U02637,APP02637,1,0.894
U02638,APP02638,1,0.95
U02639,APP02639,1,0.95
U02640,APP02640,1,0.903
U02641,APP02641,1,0.95
U02642,APP02642,0,0.928
U02643,APP02643,1,0.771
U02644,APP02644,1,0.938
U02645,APP02645,1,0.884
U02646,APP02646,1,0.722
U02647,APP02647,1,0.8
U02648,APP02648,1,0.8
U02649,APP02649,0,0.922
U02650,APP02650,1,0.8
U02651,APP02651,1,0.917
U02652,APP02652,1,0.95
U02653,APP02653,1,0.8
U02654,APP02654,1,0.95
U02655,APP02655,1,0.8
U02656,APP02656,1,0.856
U02657,APP02657,1,0.938
U02658,APP02658,1,0.852
U02659,APP02659,1,0.946
U02660,APP02660,1,0.86
U02661,APP02661,1,0.924
U02662,APP02662,1,0.86
U02663,APP02663,1,0.95
U02664,APP02664,1,0.937
U02665,APP02665,1,0.9
U02666,APP02666,0,0.8
U02667,APP02667,1,0.916
U02668,APP02668,1,0.936
U02669,APP02669,1,0.844
U02670,APP02670,0,0.91
U02671,APP02671,1,0.923
U02672,APP02672,1,0.898
U02673,APP02673,1,0.8
U02674,APP02674,1,0.928
U02675,APP02675,1,0.8
U02676,APP02676,1,0.944
U02677,APP02677,1,0.92
U02678,APP02678,1,0.923
U02679,APP02679,1,0.911
U02680,APP02680,1,0.932
U02681,APP02681,1,0.8
U02682,APP02682,1,0.924
U02683,APP02683,1,0.909
U02684,APP02684,1,0.892
U02685,APP02685,1,0.8
U02686,APP02686,1,0.84
U02687,APP02687,1,0.78
U02688,APP02688,1,0.944
U02689,APP02689,1,0.95
U02690,APP02690,1,0.8
U02691,APP02691,0,0.912
U02692,APP02692,1,0.908
U02693,APP02693,0,0.869
U02694,APP02694,0,0.904
U02695,APP02695,1,0.95
U02696,APP02696,1,0.94
U02697,APP02697,0,0.884
U02698,APP02698,1,0.94
U02699,APP02699,1,0.881
U02700,APP02700,1,0.912
U02701,APP02701,1,0.95
U02702,APP02702,1,0.905
U02703,APP02703,1,0.95
U02704,APP02704,0,0.84
U02705,APP02705,1,0.9
U02706,APP02706,1,0.914
U02707,APP02707,1,0.939
U02708,APP02708,1,0.95
U02709,APP02709,1,0.911
U02710,APP02710,1,0.8
U02711,APP02711,1,0.84
U02712,APP02712,1,0.924
U02713,APP02713,1,0.868
U02714,APP02714,1,0.95
U02715,APP02715,1,0.95
U02716,APP02716,1,0.904
U02717,APP02717,1,0.95
U02718,APP02718,1,0.899
U02719,APP02719,1,0.904
U02720,APP02720,1,0.907
U02721,APP02721,0,0.8
U02722,APP02722,1,0.923
U02723,APP02723,1,0.8
U02724,APP02724,1,0.923
U02725,APP02725,1,0.927
U02726,APP02726,1,0.904
U02727,APP02727,1,0.872
U02728,APP02728,1,0.8
U02729,APP02729,1,0.928
U02730,APP02730,1,0.911
U02731,APP02731,1,0.781
U02732,APP02732,1,0.892
U02733,APP02733,1,0.913
U02734,APP02734,1,0.942
U02735,APP02735,0,0.65
U02736,APP02736,1,0.884
U02737,APP02737,1,0.95
U02738,APP02738,1,0.88
U02739,APP02739,1,0.944
U02740,APP02740,1,0.909
U02741,APP02741,1,0.828
U02742,APP02742,1,0.95
U02743,APP02743,1,0.941
U02744,APP02744,1,0.8
U02745,APP02745,1,0.925
U02746,APP02746,1,0.8
U02747,APP02747,0,0.95
U02748,APP02748,1,0.897
U02749,APP02749,1,0.943
U02750,APP02750,1,0.95
U02751,APP02751,0,0.926
U02752,APP02752,1,0.932
U02753,APP02753,1,0.882
U02754,APP02754,1,0.95
U02755,APP02755,1,0.924
U02756,APP02756,1,0.916
U02757,APP02757,1,0.731
U02758,APP02758,1,0.917
U02759,APP02759,1,0.95
U02760,APP02760,1,0.932
U02761,APP02761,1,0.927
U02762,APP02762,1,0.816
U02763,APP02763,1,0.936
U02764,APP02764,1,0.907
U02765,APP02765,1,0.8
U02766,APP02766,1,0.939
U02767,APP02767,1,0.893
U02768,APP02768,1,0.921
U02769,APP02769,1,0.919
U02770,APP02770,1,0.948
U02771,APP02771,1,0.897
U02772,APP02772,1,0.935
U02773,APP02773,1,0.945
U02774,APP02774,1,0.946
U02775,APP02775,1,0.932
U02776,APP02776,1,0.8
U02777,APP02777,1,0.878
U02778,APP02778,1,0.8
U02779,APP02779,1,0.939
U02780,APP02780,1,0.938
U02781,APP02781,1,0.915
U02782,APP02782,1,0.8
U02783,APP02783,1,0.928
U02784,APP02784,1,0.95
U02785,APP02785,1,0.95
U02786,APP02786,1,0.95
U02787,APP02787,1,0.911
U02788,APP02788,1,0.946
U02789,APP02789,1,0.908
U02790,APP02790,1,0.95
U02791,APP02791,1,0.948
U02792,APP02792,1,0.921
U02793,APP02793,1,0.937
U02794,APP02794,1,0.938
