user_id,loan_id,loan_amount,repayment_ratio,defaulted,closed,time_since_last_loan_months
U02970,L6264,5245.07,0.9,0,1,13
U02970,L2632,18766.02,0.58,0,1,45
U02972,L6519,91490.5,0.91,0,1,23
U02972,L7035,59198.79,0.93,0,1,12
U02973,L2148,62720.82,0.87,0,1,29
U02973,L2822,46170.63,0.75,0,1,22
U02974,L4550,41012.46,0.72,0,1,3
U02974,L2934,56858.86,0.93,0,1,7
U02975,L8706,77878.05,0.74,0,1,14
U02975,L3127,57053.87,0.95,0,1,43
U02975,L5077,19359.44,0.93,0,1,23
U02975,L4294,56043.03,0.97,0,1,26
U02975,L2160,88259.37,0.84,0,1,18
U02976,L2984,49625.62,0.75,0,1,10
U02976,L2156,67160.89,0.63,0,1,22
U02976,L2200,34597.24,0.72,0,1,35
U02976,L2976,88096.88,0.97,0,1,7
U02976,L5821,90263.3,0.8,0,1,27
U02977,L9169,95282.41,0.75,0,1,25
U02977,L2892,16230.55,0.74,0,1,16
U02977,L8835,6375.92,0.6,0,1,8
U02977,L7142,24852.97,0.74,0,1,17
U02978,L1681,87158.74,0.76,0,1,24
U02978,L6337,64571.31,0.76,0,1,39
U02979,L8559,26247.24,0.52,0,1,13
U02979,L2757,19422.67,0.83,0,1,13
U02979,L2220,97174.47,0.89,0,1,12
U02980,L4241,29238.98,0.85,0,1,43
U02980,L7245,41059.53,0.84,0,1,25
U02981,L2822,96201.51,0.9,0,1,45
U02982,L3921,12435.58,0.77,0,1,15
U02982,L5521,95664.0,0.76,0,1,17
U02982,L1237,77490.84,0.98,0,1,1
U02984,L7866,74144.54,0.8,0,1,45
U02984,L3148,5888.62,0.95,0,1,46
U02985,L5509,61616.87,0.72,0,1,19
U02985,L5223,93730.35,0.73,0,1,24
U02985,L4602,63812.62,0.58,0,1,28
U02985,L2010,7645.23,0.95,0,1,19
U02986,L2786,92535.16,0.79,0,1,44
U02986,L4094,40099.76,0.89,0,1,14
U02986,L5006,95456.12,0.54,0,1,40
U02986,L5510,10985.99,0.74,0,1,29
U02987,L2819,52634.24,0.89,0,1,44
U02987,L1052,47594.06,0.75,0,1,23
U02988,L7021,55852.88,0.82,0,1,22
U02988,L6372,29786.46,0.73,0,1,48
U02988,L4911,53095.2,0.57,0,1,36
U02989,L7155,13380.86,0.8,0,1,13
U02989,L6576,77891.91,0.98,0,1,32
U02989,L1034,92638.37,0.8,0,1,1
U02989,L8852,82140.76,0.42,0,1,3
U02989,L2013,50717.53,0.65,0,1,9
U02990,L5098,95793.42,0.98,0,1,44
U02990,L9664,34807.09,0.91,0,1,16
U02990,L7336,45477.51,0.88,0,1,29
U02990,L4174,14293.18,0.65,0,1,14
U02991,L7625,76118.6,0.87,0,1,45
U02991,L9504,42670.03,0.78,0,1,14
U02991,L9926,59848.56,0.91,0,1,22
U02991,L6042,51491.79,0.93,0,1,8
U02992,L2301,22250.39,0.81,0,1,19
U02992,L4225,85531.63,0.97,0,1,23
U02992,L4126,90077.98,0.85,0,1,15
U02992,L5252,20312.48,0.67,0,1,29
U02992,L3788,53615.45,0.88,0,1,48
U02993,L9726,89254.19,0.92,0,1,8
U02994,L7826,39955.34,0.52,0,1,40
U02994,L7257,6305.19,0.91,0,1,4
U02995,L8612,31751.61,0.93,0,1,30
U02996,L1305,41536.93,0.85,0,1,35
U02996,L2288,24535.4,0.93,0,1,22
U02996,L9184,54639.29,0.97,0,1,11
U02997,L3543,30473.09,0.74,0,1,48
U02997,L5652,93316.26,0.73,0,1,15
U02997,L6326,78586.3,0.6,0,1,26
U02997,L9950,54118.84,0.77,0,1,14
U02998,L5059,61101.46,0.88,0,1,15
U02998,L7379,7518.43,0.75,0,1,45
U02998,L3375,87856.61,0.94,0,1,13
U02998,L9893,71829.32,0.89,0,1,15
U02999,L2796,61958.84,0.88,0,1,38
U02999,L5844,49674.44,0.75,0,1,45
U02999,L9229,70307.14,0.86,0,1,31
U02999,L5564,38713.13,0.94,0,1,17
U03000,L7875,73079.28,0.77,0,1,46
U03000,L1243,86695.09,0.84,0,1,43
U03002,L9888,44081.97,0.76,0,1,25
U03002,L6907,60337.24,0.88,0,1,31
U03002,L6088,92982.36,0.94,0,1,8
U03002,L3893,62580.87,0.78,0,1,27
U03002,L5830,35604.32,0.92,0,1,19
U03003,L3129,48757.58,0.95,0,1,8
U03003,L6695,62406.97,0.92,0,1,41
U03003,L2993,64253.99,0.64,0,1,38
U03003,L5313,15512.16,0.74,0,1,47
U03004,L7541,33262.13,0.81,0,1,44
U03005,L8712,20274.94,0.82,0,1,7
U03005,L2955,56526.16,0.98,0,1,19
U03005,L6087,9120.16,0.99,0,1,8
U03006,L8326,79040.65,0.81,0,1,1
U03006,L3897,96952.96,0.84,0,1,6
U03007,L7176,15475.26,0.66,0,1,42
U03007,L3345,38523.74,0.9,0,1,35
U03007,L3187,69856.64,0.86,0,1,34
U03007,L5234,70322.14,0.86,0,1,47
U03007,L3795,95513.65,0.98,0,1,8
U03008,L9307,85384.79,0.87,0,1,17
U03008,L6916,35967.09,0.52,0,1,6
U03008,L3879,92995.57,0.87,0,1,39
U03008,L7104,16009.39,0.82,0,1,7
U03008,L8821,90750.58,0.86,0,1,41
U03009,L8267,93324.24,0.82,0,1,28
U03009,L4754,42195.95,0.68,0,1,8
U03010,L4566,79437.92,0.93,0,1,31
U03010,L1386,33790.92,0.67,0,1,3
U03010,L3687,23320.36,0.89,0,1,30
U03010,L3017,67311.59,0.82,0,1,11
U03011,L1370,40794.77,0.57,0,1,33
U03011,L4034,15541.53,0.75,0,1,9
U03013,L7031,53866.31,0.8,0,1,16
U03014,L8283,98718.19,0.85,0,1,40
U03014,L6423,12881.49,0.84,0,1,44
U03014,L8086,65229.06,0.96,0,1,45
U03014,L5324,40561.0,0.8,0,1,17
U03016,L6933,53110.35,0.79,0,1,30
U03016,L3846,27131.68,0.73,0,1,24
U03017,L2038,80058.69,0.81,0,1,37
U03017,L9402,81304.76,0.64,0,1,21
U03017,L6866,19873.24,0.91,0,1,11
U03017,L3553,63082.0,0.8,0,1,31
U03019,L6979,64916.24,0.89,0,1,36
U03020,L6818,58228.82,0.69,0,1,21
U03020,L6150,84994.95,0.86,0,1,9
U03021,L1623,35533.17,0.95,0,1,47
U03022,L8408,93670.16,0.75,0,1,37
U03022,L2812,22652.36,0.97,0,1,33
U03022,L7588,47553.58,0.65,0,1,16
U03022,L6997,69235.01,0.65,0,1,44
U03023,L8470,7717.09,0.62,0,1,41
U03024,L4530,18881.29,0.72,0,1,4
U03024,L1057,64509.27,0.71,0,1,29
U03024,L2401,62799.57,0.86,0,1,48
U03025,L6833,88153.35,0.98,0,1,31
U03025,L8047,22947.61,0.83,0,1,39
U03026,L2956,42333.52,0.66,0,1,27
U03026,L3068,11703.89,0.79,0,1,23
U03027,L7932,65354.12,0.57,0,1,31
U03027,L5422,80610.64,0.96,0,1,48
U03027,L7167,24488.28,0.84,0,1,19
U03027,L9050,9836.08,0.82,0,1,42
U03027,L1267,25196.35,0.63,0,1,26
U03028,L9462,45609.04,0.93,0,1,46
U03030,L7323,64513.63,0.94,0,1,30
U03032,L8477,36689.34,0.94,0,1,33
U03032,L5224,91247.28,0.77,0,1,2
U03032,L6466,26506.1,0.74,0,1,5
U03032,L9706,64546.51,0.64,0,1,27
U03032,L6439,56888.53,0.69,0,1,12
U03033,L9304,53852.62,0.76,0,1,31
U03034,L3017,47381.2,0.93,0,1,30
U03034,L5467,89230.31,0.9,0,1,4
U03034,L1171,28361.03,0.88,0,1,19
U03037,L3827,81401.97,0.62,0,1,29
U03037,L1459,84838.59,0.84,0,1,24
U03039,L2415,60942.79,0.95,0,1,18
U03039,L8289,29510.02,0.63,0,1,1
U03039,L1332,62363.3,0.84,0,1,4
U03040,L5380,95116.29,0.78,0,1,17
U03040,L1825,81175.5,0.92,0,1,45
U03040,L8745,67700.88,0.96,0,1,5
U03041,L3844,69652.57,0.9,0,1,15
U03041,L5716,96973.72,0.75,0,1,7
U03041,L2588,35861.49,0.79,0,1,22
U03041,L6478,22326.32,0.89,0,1,17
U03041,L1493,80152.94,0.53,0,1,29
U03042,L4022,10114.05,0.93,0,1,24
U03042,L2045,15879.55,0.67,0,1,2
U03042,L9420,97564.7,0.87,0,1,15
U03042,L6746,23104.28,0.95,0,1,5
U03043,L6296,65376.57,0.83,0,1,8
U03043,L6773,81363.05,0.84,0,1,10
U03043,L4360,29975.01,0.93,0,1,4
U03044,L7924,7769.57,0.85,0,1,31
U03044,L2228,90895.41,0.66,0,1,14
U03044,L8999,86496.41,0.87,0,1,25
U03044,L7277,81739.84,0.55,0,1,1
U03045,L2008,41484.02,0.89,0,1,1
U03045,L8012,10034.92,0.73,0,1,22
U03045,L1981,72595.8,0.69,0,1,19
U03045,L1458,38706.21,0.91,0,1,6
U03045,L9853,26765.66,0.86,0,1,36
U03046,L5513,7089.65,0.82,0,1,45
U03046,L2593,67644.76,0.73,0,1,47
U03046,L5594,8866.77,0.76,0,1,40
U03046,L1332,30974.59,0.81,0,1,34
U03046,L4143,35521.34,0.83,0,1,7
U03047,L4115,75174.29,0.55,0,1,19
U03047,L8098,15367.74,0.79,0,1,43
U03047,L6870,19848.84,0.87,0,1,19
U03048,L2314,11338.55,0.68,0,1,17
U03048,L2293,32885.96,0.83,0,1,36
U03048,L2703,18141.37,0.86,0,1,47
U03048,L9997,58800.83,0.71,0,1,25
U03048,L7060,56255.2,0.73,0,1,15
U03049,L3858,49813.56,0.74,0,1,35
U03049,L4353,85706.51,0.69,0,1,47
U03050,L7717,79846.58,0.95,0,1,35
U03050,L6306,43748.86,0.89,0,1,46
U03050,L7705,97080.8,0.72,0,1,40
U03050,L5397,35879.09,0.69,0,1,26
U03050,L9367,64787.1,0.87,0,1,18
U03051,L1846,96277.57,0.86,0,1,14
U03051,L2320,63853.37,0.91,0,1,32
U03051,L8027,36387.96,0.88,0,1,7
U03052,L4999,61465.85,0.93,0,1,17
U03053,L5177,63595.13,0.84,0,1,1
U03053,L8584,66956.63,0.74,0,1,36
U03054,L6388,48184.28,0.86,0,1,33
U03054,L5296,28792.5,0.58,0,1,42
U03055,L2015,74839.62,0.93,0,1,11
U03055,L4831,10543.39,0.77,0,1,31
U03055,L2876,88452.87,0.89,0,1,20
U03055,L7327,83296.91,0.67,0,1,44
U03055,L1518,67092.01,0.84,0,1,44
U03056,L7912,6243.87,0.93,0,1,5
U03058,L5094,47234.76,0.87,0,1,40
U03058,L2103,7999.68,0.5,0,1,5
U03058,L9959,72625.28,0.59,0,1,35
U03058,L2594,71031.94,0.79,0,1,15
U03059,L9651,10227.36,0.72,0,1,8
U03059,L1720,32064.14,0.95,0,1,1
U03059,L9333,67190.86,0.78,0,1,18
U03060,L5145,29250.32,0.69,0,1,15
U03060,L3197,38165.83,0.88,0,1,31
U03061,L2464,97457.35,0.94,0,1,45
U03063,L6436,12206.75,0.89,0,1,6
U03063,L1124,58985.19,0.81,0,1,24
U03063,L3160,43191.03,0.92,0,1,34
U03063,L3175,11731.29,0.92,0,1,22
U03064,L2450,33504.09,0.78,0,1,28
U03064,L3828,69641.23,0.88,0,1,1
U03067,L9394,56505.32,0.81,0,1,34
U03067,L8724,66004.53,0.84,0,1,20
U03067,L2749,34288.59,0.76,0,1,30
U03067,L8295,20728.47,0.73,0,1,12
U03068,L7040,35963.63,0.82,0,1,28
U03068,L4111,12427.37,0.86,0,1,18
U03068,L4795,38726.32,0.89,0,1,35
U03068,L2177,73612.16,0.98,0,1,47
U03069,L4290,18596.76,0.95,0,1,27
U03069,L2181,61132.25,0.8,0,1,39
U03069,L1668,27500.23,0.79,0,1,31
U03070,L5047,13398.41,0.5,0,1,1
U03070,L3785,82720.13,0.74,0,1,21
U03070,L4165,79342.16,0.7,0,1,43
U03071,L4592,24800.12,0.82,0,1,35
U03071,L6139,15859.78,0.59,0,1,23
U03072,L2114,64447.91,0.88,0,1,37
U03072,L5490,8735.95,0.91,0,1,2
U03072,L9108,30156.4,0.78,0,1,28
U03072,L8749,17763.13,0.93,0,1,38
U03072,L8505,78395.56,0.87,0,1,34
U03073,L2334,14889.58,0.67,0,1,33
U03073,L3366,14144.44,0.48,0,1,48
U03073,L1769,46727.06,0.85,0,1,44
U03073,L1526,35795.35,0.91,0,1,37
U03074,L6212,55862.94,0.66,0,1,41
U03074,L8588,99440.08,0.76,0,1,3
U03075,L3360,40011.83,0.53,0,1,45
U03075,L8176,91348.94,0.93,0,1,27
U03076,L7659,50458.62,0.78,0,1,16
U03076,L3145,84805.75,0.51,0,1,18
U03076,L7428,41298.96,0.68,0,1,32
U03076,L1124,21721.44,0.84,0,1,41
U03077,L4517,95522.07,0.9,0,1,32
U03077,L3081,24882.78,0.98,0,1,2
U03077,L6910,48294.14,0.88,0,1,10
U03079,L8141,22088.99,0.71,0,1,25
U03079,L7325,54633.56,0.74,0,1,45
U03079,L3970,50370.39,0.85,0,1,17
U03080,L9577,58558.79,0.67,0,1,4
U03081,L5350,21162.59,0.82,0,1,35
U03081,L6318,75138.56,0.95,0,1,19
U03081,L5761,42442.41,0.6,0,1,1
U03081,L7606,99749.39,0.77,0,1,34
U03081,L6436,94054.9,0.76,0,1,39
U03082,L4919,98480.92,0.74,0,1,5
U03082,L2263,68768.2,0.93,0,1,48
U03082,L4759,22918.53,0.91,0,1,3
U03082,L5553,33247.49,0.83,0,1,7
U03083,L6330,99583.13,0.78,0,1,20
U03083,L9716,78999.7,0.81,0,1,27
U03083,L5124,87651.36,0.85,0,1,48
U03085,L6114,44395.91,0.75,0,1,17
U03085,L1406,86365.89,0.93,0,1,20
U03086,L5770,99709.43,0.94,0,1,7
U03086,L7631,93515.43,0.87,0,1,6
U03086,L7959,73853.46,0.64,0,1,46
U03086,L7333,77958.54,0.97,0,1,19
U03086,L2560,51256.51,0.8,0,1,4
U03088,L4587,46860.08,0.85,0,1,2
U03089,L8220,30247.31,0.82,0,1,9
U03089,L2913,17604.87,0.75,0,1,3
U03090,L7466,7040.44,0.8,0,1,44
U03090,L9202,7484.21,0.99,0,1,35
U03090,L6340,44784.22,0.96,0,1,1
U03091,L2585,64595.9,0.75,0,1,4
U03092,L9305,52696.47,0.93,0,1,29
U03092,L3305,31173.27,0.52,0,1,4
U03092,L8821,36303.01,0.82,0,1,2
U03092,L8285,87769.04,0.81,0,1,10
U03093,L7213,84286.33,0.92,0,1,28
U03094,L8290,26441.11,0.91,0,1,40
U03094,L6162,89540.67,0.94,0,1,34
U03094,L8148,97510.08,0.69,0,1,6
U03095,L6320,72880.95,0.81,0,1,3
U03095,L9670,40301.41,0.88,0,1,36
U03095,L6285,77092.04,0.98,0,1,37
U03095,L2104,72630.9,0.85,0,1,45
U03095,L7371,38264.16,0.81,0,1,28
U03096,L3761,96117.63,0.68,0,1,10
U03096,L8227,11190.45,0.65,0,1,39
U03096,L6245,18467.38,0.61,0,1,6
U03097,L3008,53756.1,0.92,0,1,31
U03097,L1985,68260.62,0.69,0,1,28
U03097,L9276,27829.37,0.73,0,1,45
U03098,L8775,18330.19,0.71,0,1,2
U03098,L2109,78318.82,0.88,0,1,17
U03098,L9868,66964.83,0.76,0,1,21
U03098,L5253,48947.35,0.82,0,1,16
U03098,L4584,17737.09,0.92,0,1,21
U03099,L2500,71591.27,0.92,0,1,46
U03099,L7685,24835.19,0.8,0,1,36
U03099,L2475,26671.26,0.42,0,1,3
U03099,L5975,69624.1,0.6,0,1,16
U03100,L3352,97952.7,0.95,0,1,42
U03100,L7405,58875.34,0.89,0,1,43
U03100,L6457,28346.31,0.75,0,1,48
U03101,L4925,5726.36,0.73,0,1,36
U03101,L2315,93884.23,0.64,0,1,32
U03101,L7224,20702.4,0.56,0,1,19
U03101,L1054,31671.28,0.84,0,1,28
U03101,L7192,13773.34,0.97,0,1,5
U03103,L2066,59405.24,0.6,0,1,48
U03103,L9312,86426.5,0.81,0,1,25
U03103,L2500,55273.99,0.64,0,1,13
U03104,L3433,59523.13,0.62,0,1,35
U03104,L8061,35801.78,0.79,0,1,28
U03104,L7306,78489.48,0.92,0,1,20
U03104,L6842,6646.5,0.64,0,1,5
U03104,L2175,58336.05,0.72,0,1,36
U03105,L1932,96266.75,0.67,0,1,30
U03105,L5928,76466.75,0.62,0,1,13
U03106,L2225,21796.34,0.77,0,1,5
U03106,L5667,20775.66,0.57,0,1,43
U03106,L7343,88125.86,0.62,0,1,34
U03107,L2303,17391.07,0.79,0,1,5
U03107,L6371,82378.08,0.73,0,1,11
U03107,L2093,19778.33,0.86,0,1,42
U03107,L4934,80088.77,0.91,0,1,14
U03108,L8449,24647.87,0.81,0,1,3
U03108,L7329,8697.21,0.65,0,1,16
U03108,L3616,82592.22,0.4,0,1,33
U03108,L8272,62197.26,0.68,0,1,45
U03109,L8554,26582.29,0.88,0,1,48
U03109,L8563,39912.32,0.8,0,1,48
U03110,L5862,66127.08,0.89,0,1,2
U03110,L6046,40144.31,0.92,0,1,3
U03110,L8844,17007.2,0.76,0,1,22
U03110,L5464,75705.02,0.67,0,1,13
U03110,L9114,41599.78,0.88,0,1,38
U03111,L2304,23365.97,0.58,0,1,16
U03111,L1382,93787.66,0.86,0,1,33
U03112,L6232,39296.8,0.92,0,1,46
U03112,L3214,83168.15,0.7,0,1,21
U03113,L5188,81877.75,0.95,0,1,11
U03113,L9347,37406.72,0.9,0,1,5
U03114,L2493,89807.48,0.69,0,1,26
U03114,L4320,19050.76,0.64,0,1,21
U03115,L8064,86392.55,0.59,0,1,16
U03115,L4458,74779.89,0.57,0,1,42
U03115,L4498,6025.08,0.76,0,1,28
U03115,L2630,81676.97,0.91,0,1,41
U03116,L2767,12400.67,0.81,0,1,43
U03117,L4999,51801.48,0.69,0,1,14
U03117,L7888,49590.49,0.7,0,1,45
U03117,L1886,53604.9,0.92,0,1,48
U03117,L3043,94799.05,0.89,0,1,48
U03117,L7069,73977.18,0.72,0,1,12
U03118,L3487,12258.63,0.97,0,1,8
U03118,L2254,14865.01,0.99,0,1,38
U03118,L1490,94734.79,0.69,0,1,36
U03118,L4539,67950.88,0.9,0,1,4
U03118,L9312,50796.55,0.85,0,1,37
U03119,L4587,24628.01,0.75,0,1,39
U03120,L2035,22883.12,0.92,0,1,42
U03120,L2350,64876.1,0.83,0,1,39
U03120,L7926,83083.72,0.87,0,1,2
U03120,L3649,6698.59,0.89,0,1,33
U03120,L3510,58379.5,0.93,0,1,27
U03121,L9297,65404.31,0.85,0,1,35
U03121,L2953,30266.85,0.72,0,1,14
U03121,L6206,92670.64,0.95,0,1,42
U03121,L9508,45057.48,0.93,0,1,35
U03121,L5065,88895.23,0.94,0,1,24
U03122,L1137,39422.48,0.68,0,1,35
U03122,L9596,99145.77,0.83,0,1,29
U03122,L8962,67604.19,0.58,0,1,38
U03122,L8137,52523.31,0.63,0,1,30
U03123,L9109,59042.42,0.71,0,1,12
U03123,L5578,31952.2,0.94,0,1,17
U03123,L5479,20058.16,0.71,0,1,13
U03124,L6642,93826.79,0.74,0,1,34
U03124,L7251,30820.25,0.69,0,1,18
U03124,L1462,70603.41,0.92,0,1,38
U03124,L4043,70207.16,0.89,0,1,31
U03124,L1479,88667.47,0.78,0,1,37
U03126,L7105,29286.48,0.77,0,1,10
U03126,L3505,93020.14,0.77,0,1,41
U03126,L5319,57670.22,0.96,0,1,36
U03129,L8596,41752.27,0.82,0,1,37
U03129,L4393,83359.71,0.6,0,1,13
U03130,L2765,36907.42,0.92,0,1,40
U03130,L7416,38923.01,0.62,0,1,33
U03130,L7147,44575.1,0.8,0,1,34
U03130,L2747,30949.59,0.74,0,1,16
U03130,L5442,56183.66,0.77,0,1,17
U03131,L5541,35814.52,0.87,0,1,27
U03131,L8449,58835.22,0.71,0,1,13
U03132,L3823,91173.97,0.63,0,1,13
U03132,L4569,29754.86,0.88,0,1,44
U03132,L8289,10529.56,0.92,0,1,43
U03132,L2152,11809.53,0.8,0,1,31
U03132,L6887,98143.5,0.49,0,1,38
U03133,L7684,81494.06,0.87,0,1,46
U03133,L5773,34061.2,0.96,0,1,28
U03133,L7373,40450.08,0.93,0,1,43
U03134,L1960,54838.7,0.78,0,1,39
U03134,L6740,49706.46,0.88,0,1,4
U03135,L1708,41493.96,0.88,0,1,7
U03135,L5207,87538.82,0.88,0,1,12
U03135,L3732,67576.92,0.86,0,1,41
U03136,L7845,6092.84,0.81,0,1,23
U03136,L9536,36800.27,0.46,0,1,23
U03137,L3912,89385.45,0.95,0,1,38
U03138,L1375,61577.5,0.77,0,1,20
U03138,L5730,25375.09,0.61,0,1,2
U03139,L5445,55737.74,0.84,0,1,19
U03139,L9746,67487.2,0.82,0,1,46
U03139,L7470,73390.84,0.9,0,1,5
U03139,L9734,15387.82,0.91,0,1,19
U03139,L6294,46764.9,0.8,0,1,21
U03140,L7597,54709.87,0.98,0,1,9
U03140,L8082,66881.33,0.77,0,1,28
U03140,L1194,65355.69,0.71,0,1,33
U03141,L8805,94593.88,0.79,0,1,15
U03141,L1774,25971.39,0.92,0,1,23
U03141,L1574,49189.72,0.97,0,1,18
U03141,L7943,46570.8,0.79,0,1,17
U03142,L4197,33257.15,0.6,0,1,1
U03143,L8479,10100.14,0.77,0,1,22
U03143,L6525,79997.2,0.97,0,1,8
U03143,L4268,24626.96,0.89,0,1,19
U03143,L4724,75902.06,0.88,0,1,31
U03144,L3196,97636.23,0.88,0,1,32
U03144,L5730,64127.6,0.87,0,1,28
U03144,L4671,14176.84,0.84,0,1,33
U03144,L6835,27267.05,0.99,0,1,17
U03144,L1331,77503.22,0.66,0,1,26
U03146,L1796,16623.08,0.9,0,1,48
U03146,L9531,85232.38,0.61,0,1,10
U03146,L7244,24719.62,0.77,0,1,11
U03146,L4408,92390.54,0.77,0,1,3
U03146,L8289,71756.57,0.9,0,1,34
U03147,L6512,49620.28,0.86,0,1,33
U03147,L9978,31725.49,0.93,0,1,10
U03147,L1524,40319.08,0.69,0,1,19
U03147,L3202,6758.4,0.68,0,1,45
U03147,L2436,13577.86,0.82,0,1,27
U03148,L9367,21433.24,0.7,0,1,11
U03148,L7541,26551.43,0.52,0,1,20
U03148,L1757,12560.05,0.94,0,1,33
U03149,L2505,31866.83,0.92,0,1,29
U03149,L8206,73680.25,0.62,0,1,7
U03149,L2221,83054.27,0.98,0,1,45
U03149,L3069,49001.1,0.54,0,1,42
U03150,L2691,78586.77,0.64,0,1,8
U03150,L5433,54942.75,0.88,0,1,48
U03151,L3297,49354.18,0.73,0,1,45
U03151,L4586,30659.07,0.88,0,1,39
U03151,L5311,46055.38,0.68,0,1,24
U03151,L8318,74708.2,0.83,0,1,35
U03152,L9661,43179.93,0.82,0,1,35
U03152,L4226,35147.55,0.89,0,1,18
U03152,L8741,96694.5,0.89,0,1,30
U03152,L5678,36623.85,0.72,0,1,8
U03152,L6099,84230.35,0.71,0,1,29
U03153,L8344,30091.93,0.89,0,1,44
U03154,L8459,61569.08,0.96,0,1,13
U03154,L3030,88208.71,0.82,0,1,42
U03154,L9846,7456.61,0.78,0,1,5
U03154,L3097,28538.2,0.84,0,1,28
U03154,L8261,53712.67,0.66,0,1,44
U03155,L2760,36497.58,0.82,0,1,18
U03156,L4595,46698.82,0.63,0,1,38
U03157,L8401,47947.97,0.86,0,1,45
U03157,L1331,30754.33,0.73,0,1,7
U03157,L5103,84049.55,0.83,0,1,22
U03157,L9855,55669.52,0.77,0,1,27
U03157,L2372,25574.58,0.6,0,1,18
U03158,L3471,28136.97,0.88,0,1,37
U03160,L4970,17121.64,0.83,0,1,33
U03160,L8498,47917.02,0.9,0,1,22
U03160,L5260,73369.31,0.89,0,1,33
U03161,L1614,85074.3,0.51,0,1,19
U03161,L3456,11444.59,0.84,0,1,1
U03162,L8967,61111.12,0.73,0,1,34
U03162,L9487,36710.85,0.85,0,1,27
U03162,L1074,11562.42,0.91,0,1,37
U03162,L7651,73069.26,0.83,0,1,43
U03162,L7396,70278.91,0.85,0,1,37
U03163,L4068,51874.48,0.57,0,1,35
U03164,L4189,41918.09,0.65,0,1,46
U03164,L1525,87459.01,0.93,0,1,46
U03164,L9092,60249.4,0.63,0,1,39
U03164,L1680,72884.84,0.92,0,1,37
U03164,L8977,74918.21,0.89,0,1,35
U03165,L3997,82250.29,0.78,0,1,32
U03165,L9381,98860.22,0.91,0,1,45
U03165,L4986,54431.42,0.65,0,1,1
U03165,L2771,90987.22,0.8,0,1,13
U03166,L3134,31645.14,0.79,0,1,33
U03166,L4128,12765.35,0.82,0,1,22
U03166,L3455,72968.68,0.9,0,1,46
U03167,L5272,78660.26,0.61,0,1,31
U03167,L5684,88109.11,0.77,0,1,21
U03167,L7736,70654.18,0.86,0,1,13
U03168,L3917,18732.01,0.58,0,1,42
U03168,L6389,7134.19,0.91,0,1,20
U03168,L7257,49275.88,0.7,0,1,34
U03168,L9529,83834.57,0.68,0,1,19
U03168,L9205,87905.29,0.67,0,1,1
U03169,L6426,29896.58,0.66,0,1,19
U03169,L3965,5701.04,0.83,0,1,9
U03170,L3444,26323.84,0.82,0,1,15
U03170,L8418,87231.11,0.73,0,1,7
U03170,L5852,87129.01,0.88,0,1,46
U03170,L5657,23289.67,0.84,0,1,33
U03171,L9417,10713.21,0.99,0,1,8
U03171,L5029,91482.54,0.77,0,1,30
U03171,L3918,67700.25,0.94,0,1,39
U03171,L3570,55866.8,0.79,0,1,19
U03171,L1521,79332.96,0.74,0,1,37
U03172,L7869,35069.1,0.64,0,1,15
U03172,L9665,70275.12,0.95,0,1,22
U03172,L4828,64598.02,0.92,0,1,21
U03174,L3474,6131.68,0.74,0,1,9
U03176,L9904,65175.81,0.68,0,1,4
U03176,L6406,41500.76,0.95,0,1,12
U03177,L3459,30562.11,0.84,0,1,42
U03179,L3764,65884.38,0.89,0,1,45
U03181,L4125,49075.75,0.78,0,1,2
U03183,L9805,34335.13,0.86,0,1,40
U03183,L7700,31387.09,0.78,0,1,10
U03183,L4781,58234.71,0.77,0,1,24
U03184,L7000,8734.41,0.79,0,1,41
U03184,L4094,21649.93,0.81,0,1,1
U03186,L9687,17671.73,0.76,0,1,9
U03186,L5911,30399.66,0.73,0,1,46
U03186,L2985,25894.05,0.88,0,1,41
U03186,L7283,85132.73,0.87,0,1,1
U03186,L9384,40244.49,0.72,0,1,43
U03187,L1896,31543.02,0.68,0,1,38
U03187,L4086,43717.35,0.7,0,1,1
U03187,L7260,31042.93,0.83,0,1,7
U03188,L2787,96990.72,0.98,0,1,8
U03188,L9343,17966.66,0.76,0,1,11
U03189,L2846,26313.16,0.76,0,1,46
U03189,L3704,75769.95,0.75,0,1,37
U03190,L2011,12401.72,0.73,0,1,9
U03190,L5009,21994.8,0.8,0,1,48
U03191,L2983,25642.16,0.77,0,1,37
U03192,L3224,93003.19,0.68,0,1,35
U03192,L6155,93013.49,0.95,0,1,33
U03192,L2972,31896.58,0.97,0,1,12
U03192,L9108,27178.16,0.95,0,1,3
U03192,L3819,18062.63,0.9,0,1,46
U03193,L2389,42293.53,0.76,0,1,6
U03193,L1858,70590.46,0.88,0,1,6
U03194,L6561,26248.11,0.77,0,1,10
U03194,L2504,5006.2,0.95,0,1,40
U03194,L8854,52728.57,0.72,0,1,20
U03194,L3934,82241.44,0.92,0,1,43
U03195,L2454,80849.49,0.91,0,1,42
U03195,L5043,65414.05,0.95,0,1,8
U03195,L5991,70329.72,0.84,0,1,8
U03195,L8673,94669.99,0.83,0,1,35
U03197,L7661,27947.66,0.92,0,1,43
U03197,L2738,61485.75,0.92,0,1,42
U03197,L2680,15262.38,0.87,0,1,18
U03198,L2867,82316.95,0.85,0,1,45
U03199,L1849,12443.69,0.74,0,1,19
U03199,L2797,94638.19,0.81,0,1,1
U03199,L5942,69055.17,0.96,0,1,36
U03200,L3247,82438.13,0.9,0,1,27
